Is_top_5_League,Based_rich_nation,Is_top_ranked_nation,EU_National,Caps,Apps,Age,Reputation,Is_top_prev_club,Last_Transfer_Fee,Salary
0,1,0,1,5.0,118,25.0,4792.0,0,0,35500.0
0,1,2,1,0.0,265,31.0,4757.0,0,0,35500.0
0,1,0,1,0.0,51,21.0,4200.0,0,0,35500.0
0,1,2,1,0.0,174,27.0,4317.0,0,0,35500.0
0,1,2,1,0.0,59,23.0,4750.0,0,0,35500.0
0,1,2,1,0.0,182,28.0,4750.0,0,0,35500.0
0,0,0,0,0.0,110,27.0,4977.0,0,0,35500.0
0,1,2,1,0.0,215,27.0,4778.0,0,0,35500.0
0,0,0,0,37.0,22,30.0,5350.0,0,0,35500.0
0,1,1,1,0.0,211,27.0,4300.0,0,0,35500.0
0,1,1,1,0.0,384,34.0,4202.0,0,0,35500.0
0,1,2,1,0.0,124,23.0,4750.0,0,0,35500.0
0,1,2,1,0.0,169,26.0,4750.0,0,0,35500.0
0,0,2,1,0.0,296,31.0,4850.0,0,0,35500.0
0,1,2,1,0.0,82,26.0,4776.0,0,0,35500.0
0,1,2,1,0.0,0,18.0,4340.0,0,0,35500.0
0,0,0,1,10.0,101,26.0,3913.0,0,0,35500.0
0,1,1,1,0.0,51,25.0,4325.0,0,0,35500.0
0,0,0,0,2.0,65,22.0,4759.0,0,0,35500.0
0,0,2,1,0.0,1,20.0,4027.0,0,0,35500.0
1,1,2,1,0.0,0,19.0,4065.0,0,0,35500.0
0,1,1,1,0.0,29,20.0,4200.0,0,0,35500.0
0,0,0,0,5.0,24,23.0,3394.0,0,0,35500.0
0,0,0,1,1.0,122,25.0,4882.0,0,0,35500.0
0,0,0,0,5.0,104,27.0,4000.0,0,0,35500.0
0,0,2,1,0.0,471,38.0,4964.0,0,0,35500.0
0,0,0,0,44.0,185,30.0,5251.0,0,0,35500.0
0,1,2,1,0.0,32,21.0,4650.0,0,0,35500.0
1,1,0,1,0.0,0,18.0,4050.0,0,0,35500.0
0,0,0,0,17.0,193,30.0,5000.0,0,0,35500.0
0,0,2,0,0.0,161,31.0,4814.0,0,0,35500.0
0,0,0,1,18.0,244,33.0,5051.0,0,0,35500.0
0,1,2,1,0.0,417,33.0,3106.0,0,0,35500.0
0,1,2,1,0.0,122,23.0,4700.0,0,0,35500.0
0,0,2,1,0.0,71,25.0,3750.0,0,0,35500.0
0,1,2,1,0.0,185,33.0,4594.0,0,0,35500.0
0,0,2,1,0.0,167,29.0,4465.0,0,0,35500.0
0,1,2,1,0.0,106,26.0,4668.0,0,0,35500.0
0,1,2,1,0.0,0,20.0,4650.0,1,0,35500.0
0,1,1,1,0.0,305,32.0,4304.0,0,0,35500.0
0,1,2,1,0.0,345,29.0,4050.0,0,0,35500.0
0,1,2,1,0.0,40,21.0,4650.0,0,0,35500.0
0,0,0,0,5.0,117,31.0,3400.0,0,0,35500.0
0,1,2,1,0.0,165,28.0,4650.0,0,0,35500.0
0,1,2,1,0.0,189,26.0,4650.0,0,0,35500.0
0,1,2,1,0.0,263,27.0,4672.0,0,0,35500.0
0,1,2,1,0.0,20,20.0,4730.0,0,0,35500.0
0,1,2,1,0.0,38,22.0,3000.0,0,0,35500.0
0,1,2,1,0.0,209,29.0,4650.0,0,0,35500.0
0,1,2,1,0.0,568,38.0,4184.0,0,0,35500.0
0,1,2,1,0.0,277,28.0,4060.0,0,0,35500.0
0,1,2,1,0.0,240,28.0,4650.0,0,0,35500.0
0,1,2,1,0.0,0,19.0,4650.0,0,0,35500.0
0,1,2,1,0.0,102,23.0,4650.0,0,0,35500.0
0,1,2,1,0.0,151,28.0,4661.0,0,0,35500.0
0,1,1,1,0.0,241,29.0,4686.0,0,0,35500.0
0,1,2,1,0.0,37,22.0,4650.0,0,0,35500.0
1,1,0,1,0.0,0,19.0,3988.0,0,0,35500.0
0,0,0,1,73.0,441,39.0,3631.0,0,0,35500.0
0,0,0,0,10.0,37,25.0,3350.0,0,0,35500.0
0,0,2,1,0.0,114,26.0,4724.0,0,0,35500.0
0,1,0,1,16.0,270,32.0,4258.0,0,0,35500.0
0,1,2,1,0.0,82,23.0,4743.0,0,0,35500.0
0,1,2,1,0.0,401,33.0,4150.0,0,0,35500.0
0,1,2,1,0.0,169,24.0,4522.0,0,0,35500.0
0,1,2,1,0.0,45,21.0,4340.0,0,0,35500.0
0,1,1,1,0.0,146,25.0,4284.0,0,0,35500.0
0,0,2,0,0.0,70,24.0,4100.0,0,0,35500.0
0,1,2,1,0.0,81,23.0,4319.0,0,0,35500.0
0,0,0,0,1.0,87,25.0,5173.0,0,0,35500.0
1,1,1,1,0.0,0,19.0,3978.0,0,0,35500.0
0,1,2,1,0.0,107,23.0,4751.0,0,0,35500.0
0,1,0,0,0.0,68,23.0,4554.0,0,0,35500.0
0,1,2,1,0.0,364,32.0,4162.0,0,0,35500.0
0,1,2,1,0.0,63,23.0,4200.0,0,0,35500.0
0,0,0,0,0.0,95,24.0,4961.0,0,0,35500.0
0,0,0,0,25.0,1,33.0,5900.0,0,0,35500.0
0,1,2,1,0.0,67,20.0,4304.0,0,0,35500.0
0,1,2,1,0.0,116,24.0,4700.0,0,0,35500.0
0,1,2,1,0.0,70,22.0,4529.0,0,0,35500.0
0,1,2,1,0.0,171,26.0,4338.0,0,0,35500.0
0,0,0,0,0.0,11,19.0,4650.0,0,0,35000.0
0,1,2,1,0.0,64,23.0,4273.0,0,0,35000.0
0,1,2,1,0.0,110,27.0,4014.0,0,0,35000.0
0,1,1,1,0.0,172,27.0,4250.0,0,0,35000.0
1,1,1,1,0.0,0,18.0,3550.0,0,0,35000.0
0,1,1,1,0.0,149,27.0,4200.0,0,0,35000.0
0,1,1,1,0.0,91,22.0,4224.0,0,0,35000.0
0,1,0,1,0.0,295,30.0,4258.0,0,0,35000.0
0,1,2,1,0.0,2,19.0,4588.0,0,0,35000.0
0,1,2,1,0.0,0,18.0,3779.0,0,0,35000.0
0,1,1,1,0.0,33,20.0,3883.0,0,0,35000.0
0,0,0,0,3.0,76,23.0,4544.0,0,0,35000.0
0,0,0,1,50.0,365,36.0,3940.0,0,0,35000.0
0,1,1,1,0.0,10,18.0,4257.0,0,0,35000.0
0,0,0,1,0.0,5,20.0,3600.0,0,0,35000.0
0,1,1,1,0.0,31,20.0,4294.0,0,0,35000.0
0,0,0,0,12.0,51,22.0,3450.0,0,0,35000.0
1,1,2,1,0.0,0,18.0,3891.0,0,0,35000.0
0,0,0,1,25.0,270,31.0,3750.0,0,0,35000.0
0,1,2,1,0.0,235,31.0,3200.0,0,0,35000.0
0,0,0,0,1.0,46,26.0,3500.0,0,0,35000.0
0,1,2,1,0.0,436,34.0,4688.0,0,0,35000.0
0,0,0,1,6.0,287,32.0,3951.0,0,0,35000.0
0,1,2,1,0.0,152,26.0,4317.0,0,0,35000.0
0,0,0,0,73.0,344,33.0,5256.0,0,0,35000.0
0,1,2,1,0.0,74,20.0,4150.0,0,0,35000.0
0,1,2,1,0.0,351,33.0,4104.0,0,0,35000.0
0,1,2,1,0.0,360,33.0,4104.0,0,0,35000.0
0,1,1,1,0.0,36,20.0,4236.0,0,0,35000.0
0,0,0,0,10.0,20,26.0,4100.0,0,0,35000.0
0,0,0,0,9.0,2,29.0,3500.0,0,0,35000.0
0,0,0,0,5.0,9,30.0,3500.0,0,0,35000.0
0,0,0,0,5.0,3,25.0,3500.0,0,0,35000.0
0,1,0,0,46.0,303,32.0,3400.0,0,0,35000.0
0,0,2,1,0.0,351,32.0,4950.0,0,0,35000.0
0,0,0,1,0.0,154,26.0,4419.0,0,0,35000.0
0,0,0,0,8.0,238,29.0,4379.0,0,0,35000.0
0,0,0,0,2.0,121,23.0,4924.0,0,0,35000.0
1,1,2,1,0.0,0,21.0,4013.0,0,0,35000.0
0,1,1,1,0.0,122,24.0,4337.0,0,0,35000.0
0,1,2,1,0.0,487,35.0,3995.0,0,0,35000.0
0,0,0,0,31.0,80,32.0,4973.0,0,0,35000.0
0,0,0,0,6.0,103,31.0,3200.0,0,0,35000.0
0,1,2,1,0.0,16,21.0,4009.0,0,0,35000.0
0,0,0,0,4.0,16,33.0,4000.0,0,0,35000.0
0,0,0,0,0.0,169,25.0,5550.0,0,0,35000.0
0,1,2,1,0.0,181,24.0,4000.0,0,0,35000.0
0,0,1,1,0.0,66,24.0,4663.0,0,0,35000.0
0,1,2,1,0.0,1,20.0,4024.0,0,0,35000.0
0,0,0,1,30.0,382,37.0,5486.0,0,0,35000.0
0,0,0,0,25.0,136,27.0,5054.0,0,0,35000.0
1,1,1,1,0.0,0,17.0,4216.0,0,0,35000.0
0,1,2,1,0.0,265,31.0,3200.0,0,0,35000.0
0,0,0,1,1.0,100,24.0,4591.0,0,0,35000.0
0,1,1,1,0.0,138,23.0,4225.0,0,0,35000.0
0,1,2,1,0.0,1,19.0,4130.0,0,0,35000.0
0,1,2,1,0.0,214,26.0,4732.0,0,0,35000.0
1,1,1,1,0.0,0,17.0,4210.0,0,0,35000.0
0,0,0,0,1.0,74,22.0,4300.0,0,0,35000.0
0,0,0,1,1.0,189,28.0,4500.0,0,0,35000.0
0,0,0,0,1.0,57,28.0,4868.0,0,0,35000.0
0,0,0,0,15.0,418,33.0,5423.0,0,0,35000.0
0,0,0,0,5.0,303,31.0,5506.0,0,0,35000.0
0,0,2,1,0.0,406,35.0,3696.0,0,0,35000.0
0,0,0,1,2.0,202,29.0,4258.0,0,0,35000.0
0,0,0,1,60.0,303,32.0,5478.0,0,0,35000.0
0,0,0,1,12.0,80,26.0,4960.0,0,0,35000.0
1,1,0,1,0.0,0,18.0,4021.0,0,0,35000.0
0,1,2,1,0.0,321,34.0,4652.0,0,0,35000.0
0,1,1,1,0.0,82,22.0,4251.0,0,0,35000.0
0,0,0,0,0.0,361,34.0,5007.0,0,0,35000.0
0,1,2,1,0.0,458,38.0,4156.0,0,0,35000.0
0,0,0,1,4.0,156,23.0,4762.0,0,0,35000.0
0,0,0,1,1.0,366,32.0,4802.0,0,0,35000.0
0,1,2,1,0.0,385,31.0,4300.0,0,0,35000.0
0,0,2,1,0.0,28,24.0,4590.0,1,0,35000.0
0,0,0,0,2.0,162,29.0,4500.0,0,0,35000.0
0,1,2,1,0.0,75,22.0,4334.0,0,0,35000.0
0,0,2,0,0.0,149,24.0,4050.0,0,0,35000.0
0,0,0,0,23.0,141,25.0,5022.0,0,0,35000.0
0,0,0,1,2.0,205,25.0,4522.0,0,0,35000.0
0,0,0,1,3.0,59,25.0,3619.0,0,0,35000.0
0,0,1,1,0.0,45,21.0,3931.0,0,0,35000.0
0,0,0,0,14.0,7,29.0,4506.0,0,0,35000.0
0,1,2,1,0.0,47,20.0,4300.0,0,0,35000.0
0,1,0,1,0.0,112,22.0,4150.0,0,0,35000.0
0,0,2,1,0.0,32,22.0,4900.0,0,0,35000.0
0,0,1,1,1.0,62,20.0,5757.0,0,0,35000.0
0,0,2,1,0.0,131,27.0,4632.0,0,0,35000.0
0,1,2,1,0.0,0,17.0,2754.0,1,0,35000.0
0,0,0,0,89.0,92,31.0,4972.0,0,0,35000.0
0,1,1,1,0.0,77,22.0,4300.0,0,0,35000.0
0,1,1,1,0.0,150,28.0,4324.0,0,0,35000.0
0,0,0,1,3.0,339,33.0,5552.0,0,0,35000.0
0,0,0,1,4.0,170,27.0,3567.0,0,0,35000.0
0,0,0,1,6.0,336,32.0,4250.0,0,0,35000.0
0,0,2,1,0.0,355,33.0,4250.0,0,0,35000.0
0,0,0,1,4.0,246,32.0,4050.0,0,0,34500.0
0,1,1,1,0.0,160,27.0,4200.0,0,0,34500.0
0,0,0,1,37.0,82,29.0,4264.0,0,0,34500.0
0,0,0,1,2.0,170,28.0,5015.0,0,0,34500.0
0,1,2,1,0.0,358,31.0,4306.0,0,0,34500.0
0,0,0,0,6.0,81,29.0,4998.0,0,0,34500.0
0,1,0,1,0.0,7,20.0,4284.0,0,0,34500.0
0,1,1,1,0.0,91,28.0,4260.0,0,0,34500.0
0,1,2,1,0.0,249,29.0,4300.0,0,0,34500.0
0,1,1,1,0.0,95,26.0,4250.0,0,0,34500.0
0,0,0,1,2.0,200,26.0,5080.0,0,0,34500.0
0,1,1,1,0.0,194,31.0,4250.0,0,0,34500.0
0,1,2,1,0.0,86,23.0,4300.0,0,0,34500.0
0,1,2,1,0.0,442,34.0,4300.0,0,0,34500.0
0,0,2,0,0.0,312,31.0,5008.0,0,0,34500.0
0,0,1,0,3.0,41,25.0,4500.0,0,0,34500.0
0,1,0,0,0.0,61,23.0,4300.0,0,0,34500.0
0,1,1,1,0.0,56,23.0,4200.0,0,0,34500.0
0,1,2,1,0.0,110,27.0,4321.0,0,0,34500.0
0,0,2,1,0.0,182,28.0,2750.0,0,0,34500.0
0,1,2,1,0.0,48,34.0,4300.0,0,0,34500.0
0,0,0,0,16.0,112,27.0,3216.0,0,0,34500.0
0,1,2,1,0.0,2,18.0,4329.0,0,0,34500.0
1,1,1,1,0.0,0,18.0,4000.0,0,0,34500.0
0,0,0,1,1.0,117,23.0,4600.0,0,0,34500.0
0,1,1,1,0.0,0,18.0,4308.0,0,0,34500.0
0,0,0,1,7.0,56,24.0,4400.0,0,0,34500.0
0,1,2,1,0.0,33,20.0,4831.0,0,0,34500.0
0,1,2,1,0.0,225,29.0,4316.0,0,0,34500.0
0,1,2,1,0.0,74,23.0,4124.0,0,0,34500.0
0,1,2,1,0.0,264,30.0,4100.0,0,0,34500.0
0,1,1,1,0.0,59,21.0,4176.0,0,0,34500.0
0,0,0,0,26.0,28,28.0,4435.0,0,0,34500.0
0,1,1,1,0.0,316,30.0,4150.0,0,0,34500.0
0,1,0,1,0.0,59,22.0,4170.0,0,0,34500.0
0,1,1,1,0.0,76,24.0,4203.0,0,0,34500.0
0,1,1,1,0.0,179,31.0,4150.0,0,0,34500.0
0,0,0,0,2.0,267,33.0,3741.0,0,0,34500.0
0,1,1,1,0.0,11,20.0,4179.0,0,0,34500.0
0,0,0,0,0.0,82,20.0,4864.0,0,0,34500.0
0,1,1,1,0.0,302,29.0,4160.0,0,0,34500.0
0,1,1,1,0.0,253,30.0,4166.0,0,0,34500.0
0,1,1,1,0.0,39,22.0,4199.0,0,0,34500.0
0,0,0,1,11.0,271,28.0,3811.0,0,0,34500.0
0,1,1,1,0.0,138,24.0,4150.0,0,0,34500.0
0,1,0,1,0.0,4,19.0,4237.0,0,0,34500.0
0,1,1,1,0.0,39,22.0,4172.0,0,0,34500.0
0,1,0,1,0.0,16,20.0,4206.0,0,0,34500.0
1,1,1,1,0.0,0,17.0,4169.0,0,0,34500.0
0,1,1,1,0.0,13,20.0,4181.0,0,0,34500.0
0,1,1,1,0.0,284,29.0,4158.0,0,0,34500.0
0,1,1,1,0.0,276,34.0,4154.0,0,0,34500.0
0,1,1,1,0.0,0,18.0,4150.0,0,0,34500.0
0,1,1,1,0.0,27,20.0,4176.0,0,0,34500.0
0,1,1,1,0.0,206,30.0,4154.0,0,0,34500.0
0,1,1,1,0.0,1,19.0,4154.0,0,0,34500.0
0,1,0,1,0.0,115,24.0,4232.0,0,0,34500.0
0,1,1,1,0.0,217,27.0,4164.0,0,0,34500.0
0,1,1,1,0.0,19,20.0,4150.0,0,0,34500.0
0,1,2,1,0.0,170,33.0,4757.0,0,0,34500.0
0,1,1,1,0.0,288,32.0,4158.0,0,0,34500.0
0,1,2,1,0.0,66,25.0,4150.0,0,0,34500.0
0,1,1,1,0.0,243,27.0,4150.0,0,0,34500.0
0,1,1,1,0.0,34,20.0,4150.0,0,0,34500.0
0,1,1,1,0.0,330,31.0,4162.0,0,0,34500.0
0,1,1,1,0.0,127,25.0,4166.0,0,0,34500.0
0,1,1,1,0.0,333,30.0,4166.0,0,0,34500.0
0,1,1,1,0.0,218,26.0,4174.0,0,0,34500.0
0,1,1,1,0.0,49,22.0,4163.0,0,0,34500.0
0,1,2,1,0.0,12,20.0,4110.0,0,0,34500.0
0,1,1,1,0.0,0,17.0,4222.0,0,0,34500.0
0,0,1,1,0.0,233,31.0,4757.0,0,0,34500.0
0,1,0,0,4.0,48,25.0,3056.0,0,0,34500.0
0,1,1,1,0.0,1,17.0,4183.0,0,0,34500.0
0,1,1,1,0.0,195,25.0,4170.0,0,0,34500.0
0,1,0,1,0.0,146,26.0,4168.0,0,0,34500.0
0,1,1,1,0.0,95,23.0,4170.0,0,0,34500.0
0,1,1,0,0.0,123,28.0,4315.0,0,0,34500.0
0,1,1,1,0.0,55,21.0,4327.0,0,0,34500.0
0,1,1,1,0.0,146,25.0,4320.0,0,0,34500.0
0,1,0,1,0.0,121,25.0,4338.0,0,0,34500.0
0,0,0,0,116.0,174,32.0,4995.0,0,0,34500.0
0,1,0,1,1.0,280,30.0,4300.0,0,0,34500.0
0,1,1,1,0.0,18,20.0,4300.0,0,0,34500.0
0,1,1,1,0.0,52,22.0,4321.0,0,0,34500.0
0,0,2,1,0.0,70,24.0,4050.0,0,0,34500.0
0,0,0,0,2.0,87,20.0,4050.0,0,0,34500.0
0,1,1,1,0.0,54,20.0,4284.0,0,0,34500.0
0,1,1,1,0.0,208,29.0,4310.0,0,0,34500.0
0,1,1,1,0.0,287,29.0,4308.0,0,0,34500.0
0,1,1,1,0.0,220,30.0,4312.0,0,0,34500.0
0,1,1,1,0.0,153,27.0,4300.0,0,0,34500.0
0,1,1,1,0.0,256,31.0,4277.0,0,0,34500.0
0,1,1,1,0.0,340,33.0,4300.0,0,0,34500.0
0,0,0,0,6.0,2,29.0,4633.0,0,0,34500.0
0,1,1,0,0.0,61,21.0,4225.0,0,0,34500.0
0,0,1,0,0.0,253,30.0,4672.0,0,0,34500.0
0,1,1,1,0.0,46,22.0,4272.0,0,0,34500.0
0,0,0,0,1.0,27,33.0,3300.0,0,0,34500.0
0,1,2,1,0.0,73,21.0,4100.0,0,0,34500.0
0,0,2,1,0.0,87,29.0,4200.0,0,0,34500.0
0,1,2,1,0.0,0,20.0,4100.0,0,0,34500.0
0,0,0,1,6.0,83,22.0,5080.0,0,0,34500.0
0,1,1,1,0.0,35,21.0,4278.0,0,0,34500.0
0,0,0,0,44.0,106,29.0,4949.0,0,0,34500.0
0,0,0,1,1.0,240,32.0,3500.0,0,0,34500.0
0,0,0,0,42.0,1,31.0,4640.0,0,0,34500.0
0,0,2,1,0.0,48,24.0,5027.0,0,0,34500.0
0,0,0,1,6.0,370,34.0,5004.0,0,0,34500.0
0,1,2,1,0.0,55,22.0,4032.0,0,0,34500.0
0,0,0,1,3.0,108,31.0,3501.0,0,0,34500.0
0,0,0,0,3.0,343,33.0,4904.0,0,0,34500.0
0,0,0,0,1.0,53,26.0,3500.0,0,0,34500.0
0,1,2,1,0.0,0,18.0,3487.0,0,0,34500.0
0,1,2,1,0.0,446,36.0,4690.0,0,0,34500.0
0,0,0,0,15.0,1,26.0,4415.0,0,0,34500.0
0,0,0,0,2.0,330,38.0,3990.0,0,0,34500.0
0,1,1,1,0.0,4,18.0,4229.0,0,0,34500.0
0,0,0,0,0.0,140,25.0,4900.0,0,0,34500.0
0,1,1,1,0.0,277,31.0,4220.0,0,0,34500.0
0,0,0,0,1.0,106,34.0,3052.0,0,0,34500.0
0,1,1,1,0.0,0,18.0,4057.0,0,0,34500.0
0,1,1,1,0.0,53,21.0,4229.0,0,0,34500.0
0,1,2,1,0.0,138,26.0,4068.0,0,0,34500.0
0,1,0,1,13.0,216,28.0,4661.0,0,0,34500.0
0,1,2,1,0.0,214,31.0,4250.0,0,0,34500.0
0,0,0,0,7.0,3,30.0,3250.0,0,0,34500.0
0,1,2,1,0.0,428,37.0,4157.0,0,0,34500.0
0,0,0,0,26.0,39,31.0,5252.0,0,0,34500.0
0,1,1,1,0.0,2,18.0,4060.0,0,0,34500.0
0,1,2,1,0.0,44,22.0,4677.0,0,0,34500.0
1,1,1,1,0.0,1,17.0,4157.0,0,0,34500.0
0,1,1,1,0.0,202,31.0,4258.0,0,0,34500.0
0,1,1,1,0.0,335,34.0,4195.0,0,0,34500.0
1,1,1,1,0.0,0,18.0,3631.0,0,0,34500.0
1,1,1,1,0.0,0,18.0,3656.0,0,0,34500.0
1,1,1,1,0.0,0,17.0,3964.0,0,0,34500.0
0,1,2,1,0.0,17,21.0,4013.0,0,0,34500.0
1,1,1,1,0.0,0,17.0,3959.0,0,0,34500.0
1,1,1,1,0.0,0,18.0,4310.0,0,0,34500.0
1,1,1,1,0.0,0,17.0,3568.0,0,0,34500.0
1,1,1,1,0.0,0,18.0,3406.0,0,0,34500.0
0,0,2,1,0.0,107,24.0,4050.0,0,0,34500.0
1,1,1,1,0.0,0,17.0,4308.0,0,0,34500.0
0,1,1,1,0.0,0,18.0,4111.0,0,0,34500.0
0,1,2,1,0.0,238,31.0,2950.0,0,0,34500.0
0,1,2,1,0.0,356,37.0,4410.0,0,0,34500.0
1,1,1,1,0.0,0,17.0,3780.0,0,0,34500.0
0,1,2,1,0.0,57,28.0,4275.0,0,0,34500.0
0,1,2,1,0.0,172,26.0,5067.0,0,0,34500.0
1,1,1,1,0.0,0,17.0,3959.0,0,0,34500.0
0,1,2,1,0.0,211,26.0,4450.0,0,0,34500.0
1,1,2,1,0.0,0,17.0,3917.0,0,0,34500.0
0,0,2,0,0.0,80,22.0,4102.0,0,0,34500.0
0,1,1,1,0.0,14,19.0,4183.0,0,0,34500.0
1,1,1,1,0.0,0,18.0,3322.0,0,0,34500.0
0,1,0,1,0.0,44,24.0,4166.0,0,0,34500.0
1,1,2,1,0.0,0,17.0,3506.0,0,0,34500.0
1,1,1,1,0.0,0,18.0,3400.0,0,0,34500.0
1,1,1,1,0.0,0,17.0,3366.0,0,0,34500.0
1,1,1,1,0.0,0,17.0,3920.0,0,0,34500.0
0,1,2,1,0.0,46,20.0,4279.0,0,0,34500.0
0,0,0,1,1.0,51,21.0,3423.0,0,0,34500.0
1,1,1,1,0.0,0,18.0,3418.0,0,0,34500.0
0,1,2,1,0.0,102,23.0,4650.0,0,0,34500.0
1,1,2,1,0.0,0,18.0,3950.0,1,0,34500.0
0,1,1,1,0.0,22,20.0,4200.0,0,0,34500.0
0,0,0,1,1.0,121,24.0,5850.0,0,0,34500.0
1,1,1,1,0.0,0,18.0,3667.0,1,0,34500.0
0,1,2,1,0.0,286,29.0,4174.0,0,0,34500.0
1,1,1,1,0.0,0,18.0,3658.0,0,0,34500.0
1,1,1,1,0.0,0,18.0,3700.0,0,0,34500.0
0,1,1,1,0.0,114,24.0,4250.0,0,0,34500.0
1,1,1,1,0.0,0,17.0,3659.0,0,0,34500.0
1,1,0,0,0.0,0,17.0,4116.0,0,0,34500.0
1,1,1,1,0.0,0,18.0,3667.0,0,0,34500.0
0,0,0,0,10.0,142,33.0,3550.0,0,0,34500.0
0,0,0,0,19.0,3,31.0,3450.0,0,0,34500.0
0,0,0,0,2.0,90,25.0,3157.0,0,0,34500.0
0,1,0,0,0.0,198,26.0,4728.0,0,0,34500.0
0,1,0,1,3.0,216,32.0,2600.0,0,0,34500.0
0,0,0,0,1.0,53,28.0,4363.0,0,0,34500.0
0,1,1,1,0.0,116,27.0,4278.0,0,0,34500.0
0,1,0,1,0.0,36,21.0,4275.0,0,0,34500.0
0,0,0,0,5.0,77,22.0,4000.0,0,0,34500.0
0,1,2,1,0.0,2,20.0,4600.0,0,0,34500.0
0,0,0,0,4.0,56,21.0,4567.0,0,0,34500.0
0,1,1,1,0.0,110,25.0,4221.0,0,0,34500.0
0,0,0,0,39.0,354,32.0,4650.0,0,0,34500.0
0,1,0,1,0.0,115,28.0,4878.0,0,0,34500.0
0,1,2,1,0.0,17,20.0,4476.0,0,0,34500.0
1,1,1,1,0.0,0,18.0,3860.0,0,0,34500.0
0,0,0,0,1.0,168,30.0,2804.0,0,0,34500.0
0,1,1,1,0.0,4,21.0,4050.0,0,0,34500.0
0,1,2,1,0.0,0,18.0,3472.0,0,0,34500.0
1,1,1,1,0.0,0,18.0,3858.0,0,0,34500.0
0,0,0,1,3.0,221,33.0,5100.0,0,0,34500.0
0,1,2,1,0.0,11,18.0,4682.0,0,0,34000.0
0,1,2,1,0.0,325,30.0,4700.0,0,0,34000.0
0,1,1,1,0.0,35,21.0,4225.0,0,0,34000.0
0,1,2,1,0.0,249,27.0,4028.0,0,0,34000.0
0,1,1,1,0.0,149,30.0,4700.0,0,0,34000.0
0,1,2,1,0.0,256,30.0,4112.0,0,0,34000.0
0,0,0,0,5.0,71,25.0,4250.0,0,0,34000.0
0,0,0,0,2.0,76,32.0,4250.0,0,0,34000.0
0,1,2,1,0.0,199,28.0,4112.0,0,0,34000.0
0,0,0,0,22.0,58,32.0,4258.0,0,0,34000.0
0,0,0,1,11.0,414,31.0,5460.0,0,0,34000.0
0,0,0,0,5.0,216,28.0,4274.0,0,0,34000.0
0,0,0,0,10.0,253,31.0,4306.0,0,0,34000.0
0,0,0,0,9.0,154,29.0,4361.0,0,0,34000.0
0,0,0,0,25.0,164,30.0,3508.0,0,0,34000.0
0,1,2,1,0.0,221,27.0,4267.0,0,0,34000.0
0,1,2,1,0.0,175,27.0,4500.0,0,0,34000.0
0,0,0,0,1.0,166,29.0,3807.0,0,0,34000.0
0,0,0,0,2.0,228,31.0,4000.0,0,0,34000.0
0,0,0,1,4.0,306,32.0,5408.0,0,0,34000.0
0,1,2,1,0.0,90,21.0,4340.0,0,0,34000.0
0,1,2,1,0.0,277,29.0,4750.0,0,0,34000.0
0,0,0,0,3.0,276,30.0,4358.0,0,0,34000.0
0,1,1,1,0.0,0,18.0,4078.0,0,0,34000.0
0,1,2,0,0.0,0,21.0,4200.0,0,0,34000.0
0,0,2,1,0.0,117,25.0,5757.0,0,0,34000.0
0,0,0,0,3.0,321,28.0,5500.0,0,0,34000.0
0,1,1,1,0.0,42,23.0,4221.0,0,0,34000.0
0,0,0,0,2.0,156,26.0,5521.0,0,0,34000.0
0,0,0,1,26.0,372,34.0,4950.0,0,0,34000.0
0,0,0,1,1.0,54,23.0,4692.0,0,0,34000.0
0,0,0,1,3.0,301,32.0,5390.0,0,0,34000.0
0,0,1,1,0.0,149,23.0,5764.0,0,0,34000.0
0,0,0,0,24.0,90,28.0,5402.0,0,0,34000.0
1,1,0,1,0.0,10,18.0,3967.0,0,0,34000.0
0,0,0,0,0.0,158,26.0,4952.0,0,0,34000.0
0,1,2,1,0.0,54,20.0,4250.0,0,0,34000.0
0,1,0,0,1.0,290,30.0,4100.0,0,0,34000.0
0,1,2,1,0.0,329,32.0,4058.0,0,0,34000.0
0,0,0,0,33.0,267,32.0,3150.0,0,0,34000.0
0,1,2,1,0.0,295,32.0,4100.0,0,0,34000.0
0,0,2,1,0.0,37,21.0,4156.0,0,0,34000.0
0,1,1,1,0.0,252,34.0,4250.0,0,0,34000.0
0,1,2,1,0.0,32,21.0,4734.0,0,0,34000.0
0,1,1,1,0.0,294,30.0,4250.0,0,0,34000.0
0,0,0,0,2.0,206,34.0,2500.0,0,0,34000.0
0,1,1,1,0.0,18,21.0,4229.0,0,0,34000.0
0,0,1,0,0.0,175,29.0,4850.0,0,0,34000.0
0,1,2,1,0.0,34,23.0,4200.0,0,0,34000.0
0,0,0,1,11.0,335,31.0,3546.0,0,0,34000.0
0,1,2,1,0.0,176,24.0,4147.0,0,0,34000.0
0,1,1,1,0.0,233,29.0,4270.0,0,0,34000.0
0,0,1,0,0.0,130,25.0,3130.0,0,0,34000.0
0,1,1,1,0.0,76,21.0,4250.0,0,0,34000.0
0,1,2,1,0.0,9,33.0,4250.0,0,0,34000.0
1,1,2,0,0.0,0,18.0,3032.0,0,0,34000.0
0,0,0,0,2.0,244,29.0,4952.0,0,0,34000.0
0,1,1,1,0.0,220,27.0,4212.0,0,0,34000.0
0,0,0,0,0.0,18,21.0,3657.0,0,0,34000.0
0,1,2,1,0.0,368,35.0,4200.0,0,0,34000.0
